body,case_id,status,original_report_sha256,full_report_available_for_this_review,reason_codes
ISKRA5,S11-05-03,PASS,f94c07495cfe8693745e017e2e4732ab48be10540fe5ed00fb3eff5530d7644c,False,[]
ISKRA5,S11-05-04,PASS,9db2cf8ee8e2389e52b49b2c563ded7893d701a2605d3e722e3bb3d6f143e5f8,False,[]
ISKRA5,S11-05-05,PASS,fdf52112aeb63a29479e7d54011aa54c6c8bfe0b8b56102917de5139b028795c,False,[]
ISKRA5,S11-05-06,INCONCLUSIVE,9428369c98b484ae7bdde109d8e320b76a61c4530bc677f38f6250d65d4e3555,True,"[""LAB_NONSTRING""]"
ISKRA6,S11-01-01,PASS,6e7e3a21269389f4b5d66c79a7022c8531b20acbaf15be167ef01bc490d0c0be,False,[]
ISKRA6,S11-01-02,PASS,2f88ca19055b9ac6f1544dd75b0796d72c89c4720654e928f104fc8ec77f3c4e,False,[]
ISKRA6,S11-01-03,PASS,70a74a3975d634e4f483a96130ed1389414aa4ffed7ccf5902097e2e4bf1a5db,False,[]
ISKRA6,S11-01-04,PASS,4574ba99fd7d906ea5ee1249ad719c4241fce1e78ab50f563bd20c13adbc5761,False,[]
ISKRA6,S11-01-05,PASS,63d9bb5d5622cb42935d578654560bf3362476ed951b6c00f8dccb7c73f69582,False,[]
ISKRA6,S11-01-06,PASS,9573751e8dfa3717df7d492f889319ff31d99a6b125c43758019c0178c9c45ac,False,[]
ISKRA6,S11-02-01,PASS,708d644455b0955b1fd7eb83284210aa7001a94509d13822df5e9b0691e212b2,False,[]
ISKRA6,S11-02-02,PASS,237f6511d6bdb4a0110e4df4fafc0da31010a93e29a681643dffff3d20a75ae7,False,[]
ISKRA6,S11-02-03,PASS,2b7de5bd9af3d6e099653ec18e139102cbd34f4f5148c290a62d2f4ef534d986,False,[]
ISKRA6,S11-02-04,PASS,ab115727f25aff5f259e08ea52af1dbf30ca9b6b8be669a77d5f04fd965e05ac,False,[]
ISKRA6,S11-02-05,PASS,183f8b5b0e672f8c3d36397443d999ae7a92e6a34b4d84fa4421303448680375,False,[]
ISKRA6,S11-02-06,PASS,9b069eab8efe19f16048223fbe85ef3efe209edf83830f3582b1a98d27cc6891,False,[]
ISKRA6,S11-03-01,PASS,c55667ba8c3dacf7d63028da1f9c5281114282854b6a9716888335db8d9f1f18,False,[]
ISKRA6,S11-03-02,PASS,076119efa55a9f1b2169df110e2e46c38e682a5cbcd18889271ba81a9dad8187,False,[]
ISKRA6,S11-03-03,PASS,1ec337b29e4c1d71972a3510f71a2f4a9599ca6583d0506e75c2d25696498948,False,[]
ISKRA6,S11-03-04,PASS,bef9336c9b5fe4650dcc418ee702d0e0c067af63d063f03fae1e1ccfc6101b77,False,[]
ISKRA6,S11-03-05,PASS,a11a901cfde6e77cfb77915d326a7677b2e69b9df0a77b65b11186eb090181c2,False,[]
ISKRA6,S11-03-06,PASS,2e32893f0f865fe90f59c17d716c0f2eb71fd3caaf6508356f0dc32128b4e7b6,False,[]
ISKRA6,S11-04-01,PASS,eb376acb897b4fcdaf250822090b1e1bead22e8d7b0fe7be7651fd09384adf84,False,[]
ISKRA6,S11-04-02,PASS,342445a6728bf0d145bf5239cabeaa397b5eeca2a1b4fc9d8416f5862a9f16a3,False,[]
ISKRA6,S11-04-03,FAIL,88dc7b90d7196d8aff386d930e36d05d2e53e4aea14878dd19cffed595d46096,True,"[{""code"": ""FAULT_ANALYSIS_NOT_OBSERVED"", ""path"": ""$.fault_analysis""}]"
ISKRA6,S11-04-04,PASS,0cb4a45f46017820afd96b2e7111d559b3ee0cff54329f4529b28090b5df8f85,False,[]
ISKRA6,S11-04-05,PASS,9c2809784637a1484b942de41ac96b60af5a0857655f71ce1e94e181d8c6e443,False,[]
ISKRA6,S11-04-06,PASS,b17e86e7fdb40b9e5d76e66454a583e2cc8ceeb4b29348fa5f1686efb2dd8a6c,False,[]
ISKRA6,S11-05-01,PASS,95dc9d5b6201e845eff20f4caeff86dd0a30461dffad60c63da3036445eaa878,False,[]
ISKRA6,S11-05-02,PASS,c7049f922061458348849221e8f86eaaca73187d658a244c2a736a7568533f7b,False,[]
